Character,Season,Day,Weather,CC_Completed,BFF_6PlusHearts,Spouse,Start,End,Location
Leah,Spring,Wednesday,Nice,No,Yes,No,1/1/2000 6:00,1/1/2000 12:00,Home
Leah,Spring,Wednesday,Nice,No,Yes,No,1/1/2000 12:00,1/1/2000 19:30,Cindersap Forest
Leah,Spring,Wednesday,Nice,No,Yes,No,1/1/2000 19:30,1/2/2000 0:00,Home
Leah,Spring,Wednesday,Nice,Yes,No,No,1/1/2000 6:00,1/1/2000 12:00,Home
Leah,Spring,Wednesday,Nice,Yes,No,No,1/1/2000 12:00,1/1/2000 19:30,Cindersap Forest
Leah,Spring,Wednesday,Nice,Yes,No,No,1/1/2000 19:30,1/2/2000 0:00,Home
Leah,Spring,Wednesday,Nice,No,Yes,No,1/1/2000 6:00,1/1/2000 12:00,Home
Leah,Spring,Wednesday,Nice,No,Yes,No,1/1/2000 12:00,1/1/2000 19:30,Cindersap Forest
Leah,Spring,Wednesday,Nice,No,Yes,No,1/1/2000 19:30,1/2/2000 0:00,Home
Leah,Spring,Thursday,Nice,Yes,Yes,No,1/1/2000 6:00,1/1/2000 12:00,Home
Leah,Spring,Thursday,Nice,Yes,Yes,No,1/1/2000 12:00,1/1/2000 19:30,Cindersap Forest
Leah,Spring,Thursday,Nice,Yes,Yes,No,1/1/2000 19:30,1/2/2000 0:00,Home
Leah,Spring,Thursday,Nice,No,Yes,No,1/1/2000 6:00,1/1/2000 12:00,Home
Leah,Spring,Thursday,Nice,No,Yes,No,1/1/2000 12:00,1/1/2000 19:30,Cindersap Forest
Leah,Spring,Thursday,Nice,No,Yes,No,1/1/2000 19:30,1/2/2000 0:00,Home
Leah,Spring,Thursday,Nice,Yes,No,No,1/1/2000 6:00,1/1/2000 12:00,Home
Leah,Spring,Thursday,Nice,Yes,No,No,1/1/2000 12:00,1/1/2000 19:30,Cindersap Forest
Leah,Spring,Thursday,Nice,Yes,No,No,1/1/2000 19:30,1/2/2000 0:00,Home
Leah,Spring,Thursday,Nice,No,Yes,No,1/1/2000 6:00,1/1/2000 12:00,Home
Leah,Spring,Thursday,Nice,No,Yes,No,1/1/2000 12:00,1/1/2000 19:30,Cindersap Forest
Leah,Spring,Thursday,Nice,No,Yes,No,1/1/2000 19:30,1/2/2000 0:00,Home
Leah,Spring,Friday,Nice,Yes,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Spring,Friday,Nice,Yes,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Spring,Friday,Nice,Yes,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Spring,Friday,Nice,No,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Spring,Friday,Nice,No,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Spring,Friday,Nice,No,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Spring,Friday,Nice,Yes,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Spring,Friday,Nice,Yes,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Spring,Friday,Nice,Yes,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Spring,Friday,Nice,No,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Spring,Friday,Nice,No,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Spring,Friday,Nice,No,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Spring,Saturday,Nice,Yes,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Spring,Saturday,Nice,Yes,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Spring,Saturday,Nice,Yes,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Spring,Saturday,Nice,No,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Spring,Saturday,Nice,No,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Spring,Saturday,Nice,No,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Spring,Saturday,Nice,Yes,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Spring,Saturday,Nice,Yes,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Spring,Saturday,Nice,Yes,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Spring,Saturday,Nice,No,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Spring,Saturday,Nice,No,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Spring,Saturday,Nice,No,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Spring,Sunday,Nice,Yes,Yes,No,1/1/2000 6:00,1/1/2000 12:00,Home
Leah,Spring,Sunday,Nice,Yes,Yes,No,1/1/2000 12:00,1/1/2000 19:30,Cindersap Forest
Leah,Spring,Sunday,Nice,Yes,Yes,No,1/1/2000 19:30,1/2/2000 0:00,Home
Leah,Spring,Sunday,Nice,No,Yes,No,1/1/2000 6:00,1/1/2000 12:00,Home
Leah,Spring,Sunday,Nice,No,Yes,No,1/1/2000 12:00,1/1/2000 19:30,Cindersap Forest
Leah,Spring,Sunday,Nice,No,Yes,No,1/1/2000 19:30,1/2/2000 0:00,Home
Leah,Spring,Sunday,Nice,Yes,No,No,1/1/2000 6:00,1/1/2000 12:00,Home
Leah,Spring,Sunday,Nice,Yes,No,No,1/1/2000 12:00,1/1/2000 19:30,Cindersap Forest
Leah,Spring,Sunday,Nice,Yes,No,No,1/1/2000 19:30,1/2/2000 0:00,Home
Leah,Spring,Sunday,Nice,No,Yes,No,1/1/2000 6:00,1/1/2000 12:00,Home
Leah,Spring,Sunday,Nice,No,Yes,No,1/1/2000 12:00,1/1/2000 19:30,Cindersap Forest
Leah,Spring,Sunday,Nice,No,Yes,No,1/1/2000 19:30,1/2/2000 0:00,Home
Leah,Summer,Monday,Raining,Yes,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Summer,Monday,Raining,Yes,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Summer,Monday,Raining,Yes,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Summer,Monday,Raining,No,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Summer,Monday,Raining,No,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Summer,Monday,Raining,No,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Summer,Monday,Raining,Yes,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Summer,Monday,Raining,Yes,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Summer,Monday,Raining,Yes,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Summer,Monday,Raining,No,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Summer,Monday,Raining,No,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Summer,Monday,Raining,No,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Summer,Tuesday,Raining,Yes,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Summer,Tuesday,Raining,Yes,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Summer,Tuesday,Raining,Yes,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Summer,Tuesday,Raining,No,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Summer,Tuesday,Raining,No,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Summer,Tuesday,Raining,No,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Summer,Tuesday,Raining,Yes,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Summer,Tuesday,Raining,Yes,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Summer,Tuesday,Raining,Yes,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Summer,Tuesday,Raining,No,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Summer,Tuesday,Raining,No,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Summer,Tuesday,Raining,No,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Summer,Wednesday,Raining,Yes,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Summer,Wednesday,Raining,Yes,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Summer,Wednesday,Raining,Yes,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Summer,Wednesday,Raining,No,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Summer,Wednesday,Raining,No,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Summer,Wednesday,Raining,No,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Summer,Wednesday,Raining,Yes,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Summer,Wednesday,Raining,Yes,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Summer,Wednesday,Raining,Yes,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Summer,Wednesday,Raining,No,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Summer,Wednesday,Raining,No,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Summer,Wednesday,Raining,No,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Summer,Thursday,Raining,Yes,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Summer,Thursday,Raining,Yes,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Summer,Thursday,Raining,Yes,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Summer,Thursday,Raining,No,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Summer,Thursday,Raining,No,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Summer,Thursday,Raining,No,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Summer,Thursday,Raining,Yes,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Summer,Thursday,Raining,Yes,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Summer,Thursday,Raining,Yes,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Summer,Thursday,Raining,No,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Summer,Thursday,Raining,No,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Summer,Thursday,Raining,No,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Summer,Friday,Raining,Yes,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Summer,Friday,Raining,Yes,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Summer,Friday,Raining,Yes,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Summer,Friday,Raining,No,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Summer,Friday,Raining,No,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Summer,Friday,Raining,No,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Summer,Friday,Raining,Yes,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Summer,Friday,Raining,Yes,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Summer,Friday,Raining,Yes,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Summer,Friday,Raining,No,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Summer,Friday,Raining,No,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Summer,Friday,Raining,No,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Summer,Saturday,Raining,Yes,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Summer,Saturday,Raining,Yes,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Summer,Saturday,Raining,Yes,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Summer,Saturday,Raining,No,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Summer,Saturday,Raining,No,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Summer,Saturday,Raining,No,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Summer,Saturday,Raining,Yes,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Summer,Saturday,Raining,Yes,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Summer,Saturday,Raining,Yes,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Summer,Saturday,Raining,No,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Summer,Saturday,Raining,No,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Summer,Saturday,Raining,No,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Summer,Sunday,Raining,Yes,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Summer,Sunday,Raining,Yes,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Summer,Sunday,Raining,Yes,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Summer,Sunday,Raining,No,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Summer,Sunday,Raining,No,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Summer,Sunday,Raining,No,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Summer,Sunday,Raining,Yes,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Summer,Sunday,Raining,Yes,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Summer,Sunday,Raining,Yes,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Summer,Sunday,Raining,No,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Summer,Sunday,Raining,No,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Summer,Sunday,Raining,No,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Summer,Monday,Nice,Yes,Yes,No,1/1/2000 6:00,1/1/2000 11:00,Home
Leah,Summer,Monday,Nice,Yes,Yes,No,1/1/2000 11:00,1/1/2000 17:00,General Store
Leah,Summer,Monday,Nice,Yes,Yes,No,1/1/2000 17:00,1/2/2000 0:00,Home
Leah,Summer,Monday,Nice,No,Yes,No,1/1/2000 6:00,1/1/2000 11:00,Home
Leah,Summer,Monday,Nice,No,Yes,No,1/1/2000 11:00,1/1/2000 17:00,General Store
Leah,Summer,Monday,Nice,No,Yes,No,1/1/2000 17:00,1/2/2000 0:00,Home
Leah,Summer,Monday,Nice,Yes,No,No,1/1/2000 6:00,1/1/2000 11:00,Home
Leah,Summer,Monday,Nice,Yes,No,No,1/1/2000 11:00,1/1/2000 17:00,General Store
Leah,Summer,Monday,Nice,Yes,No,No,1/1/2000 17:00,1/2/2000 0:00,Home
Leah,Summer,Monday,Nice,No,No,No,1/1/2000 6:00,1/1/2000 11:00,Home
Leah,Summer,Monday,Nice,No,No,No,1/1/2000 11:00,1/1/2000 17:00,General Store
Leah,Summer,Monday,Nice,No,No,No,1/1/2000 17:00,1/2/2000 0:00,Home
Leah,Summer,Tuesday,Nice,Yes,Yes,No,1/1/2000 6:00,1/1/2000 12:00,Home
Leah,Summer,Tuesday,Nice,Yes,Yes,No,1/1/2000 12:00,1/1/2000 19:00,Beach
Leah,Summer,Tuesday,Nice,Yes,Yes,No,1/1/2000 19:00,1/2/2000 0:00,Home
Leah,Summer,Tuesday,Nice,No,Yes,No,1/1/2000 6:00,1/1/2000 12:00,Home
Leah,Summer,Tuesday,Nice,No,Yes,No,1/1/2000 12:00,1/1/2000 19:00,Beach
Leah,Summer,Tuesday,Nice,No,Yes,No,1/1/2000 19:00,1/2/2000 0:00,Home
Leah,Summer,Tuesday,Nice,Yes,No,No,1/1/2000 6:00,1/1/2000 12:00,Home
Leah,Summer,Tuesday,Nice,Yes,No,No,1/1/2000 12:00,1/1/2000 19:00,Beach
Leah,Summer,Tuesday,Nice,Yes,No,No,1/1/2000 19:00,1/2/2000 0:00,Home
Leah,Summer,Tuesday,Nice,No,No,No,1/1/2000 6:00,1/1/2000 12:00,Home
Leah,Summer,Tuesday,Nice,No,No,No,1/1/2000 12:00,1/1/2000 19:00,Beach
Leah,Summer,Tuesday,Nice,No,No,No,1/1/2000 19:00,1/2/2000 0:00,Home
Leah,Summer,Wednesday,Nice,Yes,Yes,No,1/1/2000 6:00,1/1/2000 12:00,Home
Leah,Summer,Wednesday,Nice,Yes,Yes,No,1/1/2000 12:00,1/1/2000 19:00,Beach
Leah,Summer,Wednesday,Nice,Yes,Yes,No,1/1/2000 19:00,1/2/2000 0:00,Home
Leah,Summer,Wednesday,Nice,No,Yes,No,1/1/2000 6:00,1/1/2000 12:00,Home
Leah,Summer,Wednesday,Nice,No,Yes,No,1/1/2000 12:00,1/1/2000 19:00,Beach
Leah,Summer,Wednesday,Nice,No,Yes,No,1/1/2000 19:00,1/2/2000 0:00,Home
Leah,Summer,Wednesday,Nice,Yes,No,No,1/1/2000 6:00,1/1/2000 12:00,Home
Leah,Summer,Wednesday,Nice,Yes,No,No,1/1/2000 12:00,1/1/2000 19:00,Beach
Leah,Summer,Wednesday,Nice,Yes,No,No,1/1/2000 19:00,1/2/2000 0:00,Home
Leah,Summer,Wednesday,Nice,No,No,No,1/1/2000 6:00,1/1/2000 12:00,Home
Leah,Summer,Wednesday,Nice,No,No,No,1/1/2000 12:00,1/1/2000 19:00,Beach
Leah,Summer,Wednesday,Nice,No,No,No,1/1/2000 19:00,1/2/2000 0:00,Home
Leah,Summer,Thursday,Nice,Yes,Yes,No,1/1/2000 6:00,1/1/2000 12:00,Home
Leah,Summer,Thursday,Nice,Yes,Yes,No,1/1/2000 12:00,1/1/2000 19:00,Beach
Leah,Summer,Thursday,Nice,Yes,Yes,No,1/1/2000 19:00,1/2/2000 0:00,Home
Leah,Summer,Thursday,Nice,No,Yes,No,1/1/2000 6:00,1/1/2000 12:00,Home
Leah,Summer,Thursday,Nice,No,Yes,No,1/1/2000 12:00,1/1/2000 19:00,Beach
Leah,Summer,Thursday,Nice,No,Yes,No,1/1/2000 19:00,1/2/2000 0:00,Home
Leah,Summer,Thursday,Nice,Yes,No,No,1/1/2000 6:00,1/1/2000 12:00,Home
Leah,Summer,Thursday,Nice,Yes,No,No,1/1/2000 12:00,1/1/2000 19:00,Beach
Leah,Summer,Thursday,Nice,Yes,No,No,1/1/2000 19:00,1/2/2000 0:00,Home
Leah,Summer,Thursday,Nice,No,No,No,1/1/2000 6:00,1/1/2000 12:00,Home
Leah,Summer,Thursday,Nice,No,No,No,1/1/2000 12:00,1/1/2000 19:00,Beach
Leah,Summer,Thursday,Nice,No,No,No,1/1/2000 19:00,1/2/2000 0:00,Home
Leah,Summer,Friday,Nice,Yes,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Summer,Friday,Nice,Yes,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Summer,Friday,Nice,Yes,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Summer,Friday,Nice,No,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Summer,Friday,Nice,No,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Summer,Friday,Nice,No,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Summer,Friday,Nice,Yes,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Summer,Friday,Nice,Yes,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Summer,Friday,Nice,Yes,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Summer,Friday,Nice,No,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Summer,Friday,Nice,No,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Summer,Friday,Nice,No,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Summer,Saturday,Nice,Yes,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Summer,Saturday,Nice,Yes,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Summer,Saturday,Nice,Yes,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Summer,Saturday,Nice,No,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Summer,Saturday,Nice,No,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Summer,Saturday,Nice,No,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Summer,Saturday,Nice,Yes,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Summer,Saturday,Nice,Yes,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Summer,Saturday,Nice,Yes,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Summer,Saturday,Nice,No,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Summer,Saturday,Nice,No,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Summer,Saturday,Nice,No,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Summer,Sunday,Nice,Yes,Yes,No,1/1/2000 6:00,1/1/2000 12:00,Home
Leah,Summer,Sunday,Nice,Yes,Yes,No,1/1/2000 12:00,1/1/2000 19:00,Beach
Leah,Summer,Sunday,Nice,Yes,Yes,No,1/1/2000 19:00,1/2/2000 0:00,Home
Leah,Summer,Sunday,Nice,No,Yes,No,1/1/2000 6:00,1/1/2000 12:00,Home
Leah,Summer,Sunday,Nice,No,Yes,No,1/1/2000 12:00,1/1/2000 19:00,Beach
Leah,Summer,Sunday,Nice,No,Yes,No,1/1/2000 19:00,1/2/2000 0:00,Home
Leah,Summer,Sunday,Nice,Yes,No,No,1/1/2000 6:00,1/1/2000 12:00,Home
Leah,Summer,Sunday,Nice,Yes,No,No,1/1/2000 12:00,1/1/2000 19:00,Beach
Leah,Summer,Sunday,Nice,Yes,No,No,1/1/2000 19:00,1/2/2000 0:00,Home
Leah,Summer,Sunday,Nice,No,No,No,1/1/2000 6:00,1/1/2000 12:00,Home
Leah,Summer,Sunday,Nice,No,No,No,1/1/2000 12:00,1/1/2000 19:00,Beach
Leah,Summer,Sunday,Nice,No,No,No,1/1/2000 19:00,1/2/2000 0:00,Home
Leah,Fall,Monday,Raining,Yes,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Fall,Monday,Raining,Yes,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Fall,Monday,Raining,Yes,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Fall,Monday,Raining,No,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Fall,Monday,Raining,No,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Fall,Monday,Raining,No,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Fall,Monday,Raining,Yes,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Fall,Monday,Raining,Yes,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Fall,Monday,Raining,Yes,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Fall,Monday,Raining,No,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Fall,Monday,Raining,No,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Fall,Monday,Raining,No,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Fall,Tuesday,Raining,Yes,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Fall,Tuesday,Raining,Yes,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Fall,Tuesday,Raining,Yes,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Fall,Tuesday,Raining,No,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Fall,Tuesday,Raining,No,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Fall,Tuesday,Raining,No,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Fall,Tuesday,Raining,Yes,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Fall,Tuesday,Raining,Yes,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Fall,Tuesday,Raining,Yes,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Fall,Tuesday,Raining,No,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Fall,Tuesday,Raining,No,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Fall,Tuesday,Raining,No,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Fall,Wednesday,Raining,Yes,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Fall,Wednesday,Raining,Yes,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Fall,Wednesday,Raining,Yes,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Fall,Wednesday,Raining,No,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Fall,Wednesday,Raining,No,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Fall,Wednesday,Raining,No,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Fall,Wednesday,Raining,Yes,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Fall,Wednesday,Raining,Yes,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Fall,Wednesday,Raining,Yes,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Fall,Wednesday,Raining,No,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Fall,Wednesday,Raining,No,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Fall,Wednesday,Raining,No,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Fall,Thursday,Raining,Yes,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Fall,Thursday,Raining,Yes,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Fall,Thursday,Raining,Yes,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Fall,Thursday,Raining,No,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Fall,Thursday,Raining,No,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Fall,Thursday,Raining,No,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Fall,Thursday,Raining,Yes,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Fall,Thursday,Raining,Yes,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Fall,Thursday,Raining,Yes,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Fall,Thursday,Raining,No,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Fall,Thursday,Raining,No,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Fall,Thursday,Raining,No,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Fall,Friday,Raining,Yes,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
